State,Source,coef,intercept
MI,Natural Gas,44804.884848483503,-87456219.484845832
MI,Nuclear Energy,666.20606060604234,-1306272.20606057
MI,Petroleum,24962.236363635628,-48239490.636362188
MI,Solar,0.0,0.0
MI,Total Consumption,105177.36363636072,-204367824.56363058
MI,Wood and Waste,14.084848484847878,9016.5151515163343
MI,Wind,0.0,0.0
MN,Biomass,-186.3030303030275,389747.70303029747
MN,Coal,5623.3212121209945,-10894737.721211692
MN,Ethenol,0.0,0.0
MN,Geothermal,0.0,0.0
MN,Hydropower,199.93333333333314,-382766.93333333294
MN,Natural Gas,15558.957575757138,-30315017.557574898
MN,Nuclear Energy,89.593939393938982,-175441.39393939314
MN,Petroleum,12855.10909090872,-24831199.309090178
MN,Solar,0.0,0.0
MN,Total Consumption,33954.309090908071,-65819667.509088896
MN,Wood and Waste,-186.3030303030275,389747.70303029747
MN,Wind,0.0,0.0
MO,Biomass,-1009.7515151514901,2011876.7515151021
MO,Coal,6770.4848484846207,-13110609.284848036
MO,Ethenol,0.0,0.0
MO,Geothermal,0.0,0.0
MO,Hydropower,412.59393939392237,-801767.19393936044
MO,Natural Gas,14238.399999999579,-27636634.199999172
MO,Nuclear Energy,0.0,0.0
MO,Petroleum,17829.763636363117,-34563074.363635346
MO,Solar,0.0,0.0
MO,Total Consumption,37231.739393938282,-72088331.539391741
MO,Wood and Waste,-1009.7515151514901,2011876.7515151021
MO,Wind,0.0,0.0
MS,Biomass,-1423.7999999999631,2836481.9999999269
MS,Coal,1058.3999999999542,-2076370.5999999093
MS,Ethenol,0.0,0.0
MS,Geothermal,0.0,0.0
MS,Hydropower,0.0,0.0
MS,Natural Gas,17258.51515151465,-33651506.315150522
MS,Nuclear Energy,0.0,0.0
MS,Petroleum,11696.878787878422,-22793312.878787156
MS,Solar,0.0,0.0
MS,Total Consumption,27166.193939393088,-52848225.79393772
MS,Wood and Waste,-1423.7999999999631,2836481.9999999269
MS,Wind,0.0,0.0
MT,Biomass,23.345454545454459,-38302.345454545291
MT,Coal,375.30909090907528,-731375.30909087847
MT,Ethenol,0.0,0.0
MT,Geothermal,0.0,0.0
MT,Hydropower,4138.8424242423098,-8052117.8424240155
MT,Natural Gas,1271.8121212120716,-2431520.612121114
MT,Nuclear Energy,0.0,0.0
MT,Petroleum,1136.6666666666174,-2114702.8666665698
MT,Solar,0.0,0.0
MT,Total Consumption,7135.7757575755049,-13755860.375757078
MT,Wood and Waste,23.345454545454459,-38302.345454545291
MT,Wind,0.0,0.0
NC,Biomass,-576.19999999998709,1201073.3999999745
NC,Coal,28102.818181817373,-54873491.818180226
NC,Ethenol,0.0,0.0
NC,Geothermal,0.0,0.0
NC,Hydropower,-365.87272727272131,771331.07272726088
NC,Natural Gas,9645.278787878482,-18866185.478787277
NC,Nuclear Energy,0.0,0.0
NC,Petroleum,18405.745454544933,-35658393.745453522
NC,Solar,0.0,0.0
NC,Total Consumption,54635.569696968094,-106224593.16969381
NC,Wood and Waste,-576.19999999998709,1201073.3999999745
NC,Wind,0.0,0.0
